# Wavelength Flux_Radius_1 Flux_Radius_2 Flux_Radius_3 Flux_Radius_4
8.218499023437500000e+03 2.317962646484375000e+03 1.780116119384765625e+02 6.851768493652343750e+01 3.515091705322265625e+01
8.219749023437500000e+03 2.276925781250000000e+03 1.750695190429687500e+02 6.827951812744140625e+01 3.167107772827148438e+01
8.220999023437500000e+03 2.288891845703125000e+03 1.793567352294921875e+02 6.180871963500976562e+01 3.065705108642578125e+01
8.222249023437500000e+03 2.333912597656250000e+03 1.817661437988281250e+02 6.759169769287109375e+01 3.609417724609375000e+01
8.223499023437500000e+03 2.246828857421875000e+03 1.795979156494140625e+02 6.305297851562500000e+01 3.232667160034179688e+01
8.224749023437500000e+03 2.330291015625000000e+03 1.846261901855468750e+02 6.282594680786132812e+01 4.264461517333984375e+01
8.225999023437500000e+03 2.277831542968750000e+03 1.849244842529296875e+02 6.213357162475585938e+01 3.397019577026367188e+01
8.227249023437500000e+03 2.208245117187500000e+03 1.693095550537109375e+02 5.571058273315429688e+01 3.184716415405273438e+01
8.228499023437500000e+03 2.256915527343750000e+03 1.791561431884765625e+02 5.183341217041015625e+01 3.351729965209960938e+01
8.229749023437500000e+03 2.271935546875000000e+03 1.816465301513671875e+02 5.630737304687500000e+01 3.275915145874023438e+01
8.230999023437500000e+03 2.248049316406250000e+03 1.847567138671875000e+02 6.551084899902343750e+01 3.005270195007324219e+01
8.232249023437500000e+03 2.247901611328125000e+03 1.787107391357421875e+02 6.077180099487304688e+01 3.011540222167968750e+01
8.233499023437500000e+03 2.205617431640625000e+03 1.685511322021484375e+02 5.667711257934570312e+01 2.789274215698242188e+01
8.234749023437500000e+03 2.231653076171875000e+03 1.644767913818359375e+02 5.572352981567382812e+01 3.296788787841796875e+01
8.235999023437500000e+03 2.222493896484375000e+03 1.627602996826171875e+02 6.347077941894531250e+01 3.114155578613281250e+01
8.237249023437500000e+03 2.212310302734375000e+03 1.857270050048828125e+02 6.388995361328125000e+01 2.974742317199707031e+01
8.238499023437500000e+03 2.180022216796875000e+03 1.748018341064453125e+02 6.773805236816406250e+01 3.427695465087890625e+01
8.239749023437500000e+03 2.186032958984375000e+03 1.679326782226562500e+02 7.081266021728515625e+01 3.079483795166015625e+01
8.240999023437500000e+03 2.239811035156250000e+03 1.787221527099609375e+02 6.737082672119140625e+01 2.624075889587402344e+01
8.242249023437500000e+03 2.131140869140625000e+03 1.776103668212890625e+02 6.672418975830078125e+01 3.109254837036132812e+01
8.243499023437500000e+03 2.210538574218750000e+03 1.753339843750000000e+02 6.073011779785156250e+01 2.276441192626953125e+01
8.244749023437500000e+03 2.182755859375000000e+03 1.782394714355468750e+02 6.134803009033203125e+01 3.104455757141113281e+01
8.245999023437500000e+03 2.186545410156250000e+03 1.752662048339843750e+02 5.414075469970703125e+01 3.371990585327148438e+01
8.247249023437500000e+03 2.212467773437500000e+03 1.573839569091796875e+02 5.976828384399414062e+01 3.832442092895507812e+01
8.248499023437500000e+03 2.244468261718750000e+03 1.913781738281250000e+02 5.796539688110351562e+01 3.557726287841796875e+01
8.249749023437500000e+03 2.178100585937500000e+03 1.700526123046875000e+02 5.679504776000976562e+01 2.666877555847167969e+01
8.250999023437500000e+03 2.176309082031250000e+03 1.661554870605468750e+02 6.888411712646484375e+01 2.346032142639160156e+01
8.252249023437500000e+03 2.154337890625000000e+03 1.687296295166015625e+02 6.539508056640625000e+01 3.679571533203125000e+01
8.253499023437500000e+03 2.200318847656250000e+03 1.793861999511718750e+02 5.454339599609375000e+01 3.694548797607421875e+01
8.254749023437500000e+03 2.200129150390625000e+03 1.713107604980468750e+02 6.295097732543945312e+01 2.815679550170898438e+01
8.255999023437500000e+03 2.161034667968750000e+03 1.749598388671875000e+02 6.872921752929687500e+01 3.720350646972656250e+01
8.257249023437500000e+03 2.133857910156250000e+03 1.657988433837890625e+02 6.124000930786132812e+01 2.539970397949218750e+01
8.258499023437500000e+03 2.190880371093750000e+03 1.747478790283203125e+02 6.418055725097656250e+01 3.434733581542968750e+01
8.259749023437500000e+03 2.144566650390625000e+03 1.739230346679687500e+02 5.902856445312500000e+01 2.597897529602050781e+01
8.260999023437500000e+03 2.179929931640625000e+03 1.771737518310546875e+02 6.468367004394531250e+01 3.149063873291015625e+01
8.262249023437500000e+03 2.182812988281250000e+03 1.798986511230468750e+02 5.517731094360351562e+01 4.490529632568359375e+01
8.263499023437500000e+03 2.194180175781250000e+03 1.693088531494140625e+02 5.120532226562500000e+01 3.615350723266601562e+01
8.264749023437500000e+03 2.242309082031250000e+03 1.554844818115234375e+02 5.857459259033203125e+01 2.820924568176269531e+01
8.265999023437500000e+03 2.214312255859375000e+03 1.660819091796875000e+02 6.167276763916015625e+01 3.380276870727539062e+01
8.267249023437500000e+03 2.199499755859375000e+03 1.722023773193359375e+02 5.614962005615234375e+01 3.023782157897949219e+01
8.268499023437500000e+03 2.205278076171875000e+03 1.710500640869140625e+02 6.200171279907226562e+01 3.267306137084960938e+01
8.269749023437500000e+03 2.220405273437500000e+03 1.739677276611328125e+02 6.839022827148437500e+01 3.436496734619140625e+01
8.270999023437500000e+03 2.207653808593750000e+03 1.700319519042968750e+02 6.077835464477539062e+01 3.118328285217285156e+01
8.272249023437500000e+03 2.207406494140625000e+03 1.742537841796875000e+02 5.843819808959960938e+01 2.988526153564453125e+01
8.273499023437500000e+03 2.252172119140625000e+03 1.670325317382812500e+02 6.272002792358398438e+01 3.466270065307617188e+01
8.274749023437500000e+03 2.215689208984375000e+03 1.741674346923828125e+02 6.456902313232421875e+01 3.790233612060546875e+01
8.275999023437500000e+03 2.267599365234375000e+03 1.663013763427734375e+02 4.859774398803710938e+01 3.053503799438476562e+01
8.277249023437500000e+03 2.218336669921875000e+03 1.796641693115234375e+02 5.982917404174804688e+01 2.481117439270019531e+01
8.278499023437500000e+03 2.188342285156250000e+03 1.797606964111328125e+02 6.812684631347656250e+01 2.915176582336425781e+01
8.279749023437500000e+03 2.289764404296875000e+03 1.700316314697265625e+02 7.856991577148437500e+01 4.286970901489257812e+01
8.280999023437500000e+03 2.248620849609375000e+03 1.697694396972656250e+02 6.072441482543945312e+01 5.137385559082031250e+01
8.282249023437500000e+03 2.193265625000000000e+03 1.775783843994140625e+02 6.067966842651367188e+01 2.036641311645507812e+01
8.283499023437500000e+03 2.209273681640625000e+03 1.690013427734375000e+02 5.441621398925781250e+01 2.729387855529785156e+01
8.284749023437500000e+03 2.223192382812500000e+03 1.631182098388671875e+02 5.840109634399414062e+01 3.597492218017578125e+01
8.285999023437500000e+03 2.230825439453125000e+03 1.675387573242187500e+02 5.752852249145507812e+01 4.369266891479492188e+01
8.287249023437500000e+03 2.207200439453125000e+03 1.843665161132812500e+02 6.190572738647460938e+01 3.543376159667968750e+01
8.288499023437500000e+03 2.194832763671875000e+03 1.801497344970703125e+02 7.735014343261718750e+01 2.636087799072265625e+01
8.289749023437500000e+03 2.245059082031250000e+03 1.669983520507812500e+02 6.945821380615234375e+01 3.274932479858398438e+01
8.290999023437500000e+03 2.327018066406250000e+03 1.590687255859375000e+02 6.751894378662109375e+01 3.437476730346679688e+01
8.292249023437500000e+03 2.267425048828125000e+03 1.680375671386718750e+02 6.849228668212890625e+01 2.815283203125000000e+01
8.293499023437500000e+03 2.194990478515625000e+03 1.788166656494140625e+02 6.784413909912109375e+01 2.577234077453613281e+01
8.294749023437500000e+03 2.214057861328125000e+03 1.694862518310546875e+02 5.491926956176757812e+01 4.173826217651367188e+01
8.295999023437500000e+03 2.260579833984375000e+03 1.734764709472656250e+02 6.557657623291015625e+01 4.049083328247070312e+01
8.297249023437500000e+03 2.265784912109375000e+03 2.009030303955078125e+02 6.866602325439453125e+01 2.709317970275878906e+01
8.298499023437500000e+03 2.192176513671875000e+03 1.743123931884765625e+02 6.789701080322265625e+01 6.397193527221679688e+01
8.299749023437500000e+03 2.170599609375000000e+03 1.694895324707031250e+02 6.382640457153320312e+01 2.043407821655273438e+01
8.300999023437500000e+03 2.219854492187500000e+03 1.788578186035156250e+02 5.596652221679687500e+01 3.517083740234375000e+01
8.302249023437500000e+03 2.211958007812500000e+03 1.726233520507812500e+02 6.505393218994140625e+01 1.988989830017089844e+01
8.303499023437500000e+03 2.167808105468750000e+03 1.551927490234375000e+02 6.173648452758789062e+01 2.801865959167480469e+01
8.304749023437500000e+03 2.219222900390625000e+03 1.554129638671875000e+02 5.772303009033203125e+01 3.853218841552734375e+01
8.305999023437500000e+03 2.220079345703125000e+03 1.735313568115234375e+02 6.175064468383789062e+01 3.612691497802734375e+01
8.307249023437500000e+03 2.250400146484375000e+03 1.847420959472656250e+02 5.963914871215820312e+01 3.515570831298828125e+01
8.308499023437500000e+03 2.224356201171875000e+03 1.769211730957031250e+02 6.748937988281250000e+01 2.696192550659179688e+01
8.309749023437500000e+03 2.232065917968750000e+03 1.809330902099609375e+02 6.346798706054687500e+01 3.222170639038085938e+01
8.310999023437500000e+03 2.219464355468750000e+03 1.677508697509765625e+02 6.601828002929687500e+01 3.392947769165039062e+01
8.312249023437500000e+03 2.266409667968750000e+03 1.663379669189453125e+02 7.172030639648437500e+01 3.854898071289062500e+01
8.313499023437500000e+03 2.287956298828125000e+03 1.744056243896484375e+02 5.560033416748046875e+01 3.626000213623046875e+01
8.314749023437500000e+03 2.296896728515625000e+03 1.691306610107421875e+02 7.304520416259765625e+01 3.525760269165039062e+01
8.315999023437500000e+03 2.355106201171875000e+03 1.905525512695312500e+02 6.315907287597656250e+01 3.232766342163085938e+01
8.317249023437500000e+03 2.288480712890625000e+03 1.835593261718750000e+02 6.709815979003906250e+01 2.821369743347167969e+01
8.318499023437500000e+03 2.268243652343750000e+03 1.780736541748046875e+02 6.807826232910156250e+01 3.390701293945312500e+01
8.319749023437500000e+03 2.261215820312500000e+03 1.898012390136718750e+02 6.380538558959960938e+01 3.114604187011718750e+01
8.320999023437500000e+03 2.233961181640625000e+03 1.917076873779296875e+02 6.891906738281250000e+01 3.297059631347656250e+01
8.322249023437500000e+03 2.276734375000000000e+03 1.847827606201171875e+02 6.874977111816406250e+01 2.989483642578125000e+01
8.323499023437500000e+03 2.165520263671875000e+03 1.702858276367187500e+02 5.333474731445312500e+01 2.932142448425292969e+01
8.324749023437500000e+03 2.203081054687500000e+03 1.643375549316406250e+02 6.138223648071289062e+01 3.537839889526367188e+01
8.325999023437500000e+03 2.176302001953125000e+03 1.648953094482421875e+02 6.457423400878906250e+01 3.647474670410156250e+01
8.327249023437500000e+03 2.178450195312500000e+03 1.731583862304687500e+02 7.699099731445312500e+01 3.381158447265625000e+01
8.328499023437500000e+03 2.251626464843750000e+03 1.628757476806640625e+02 6.226235961914062500e+01 3.158148002624511719e+01
8.329749023437500000e+03 2.185132568359375000e+03 1.810321197509765625e+02 6.478399658203125000e+01 2.670403861999511719e+01
8.330999023437500000e+03 2.129958251953125000e+03 1.706364135742187500e+02 6.590631866455078125e+01 3.859654998779296875e+01
8.332249023437500000e+03 2.233767333984375000e+03 1.656024322509765625e+02 6.511032867431640625e+01 3.393843460083007812e+01
8.333499023437500000e+03 2.182646972656250000e+03 1.601075592041015625e+02 5.845318222045898438e+01 3.807707977294921875e+01
8.334749023437500000e+03 2.210030517578125000e+03 1.713300628662109375e+02 6.626045989990234375e+01 3.349453353881835938e+01
8.335999023437500000e+03 2.249803710937500000e+03 1.676941528320312500e+02 5.170545196533203125e+01 2.890609550476074219e+01
8.337249023437500000e+03 2.251315185546875000e+03 1.696919097900390625e+02 5.327582550048828125e+01 2.930104064941406250e+01
8.338499023437500000e+03 2.224770507812500000e+03 1.635319213867187500e+02 6.010781860351562500e+01 4.210382843017578125e+01
8.339749023437500000e+03 2.162021240234375000e+03 1.827596893310546875e+02 5.705292129516601562e+01 3.143745803833007812e+01
8.340999023437500000e+03 2.157029052734375000e+03 1.751149902343750000e+02 6.532402038574218750e+01 2.698979949951171875e+01
8.342249023437500000e+03 2.241651123046875000e+03 1.740753479003906250e+02 6.787985992431640625e+01 3.804026031494140625e+01
8.343499023437500000e+03 2.247140625000000000e+03 1.977071990966796875e+02 7.879088592529296875e+01 5.443534088134765625e+01
8.344749023437500000e+03 2.165688964843750000e+03 1.922648925781250000e+02 8.840574645996093750e+01 4.013612365722656250e+01
8.345999023437500000e+03 2.193944091796875000e+03 1.578787689208984375e+02 8.307308197021484375e+01 4.150302124023437500e+01
8.347249023437500000e+03 2.138497802734375000e+03 1.541608123779296875e+02 5.882142257690429688e+01 3.203099822998046875e+01
8.348499023437500000e+03 2.142969238281250000e+03 1.446543884277343750e+02 6.599662017822265625e+01 4.106555175781250000e+01
8.349749023437500000e+03 2.172743652343750000e+03 1.640751953125000000e+02 6.211413574218750000e+01 2.510577392578125000e+01
8.350999023437500000e+03 2.186773193359375000e+03 2.051682128906250000e+02 6.910673522949218750e+01 3.619593811035156250e+01
8.352249023437500000e+03 2.167555908203125000e+03 1.834474639892578125e+02 6.275902938842773438e+01 4.290336608886718750e+01
8.353499023437500000e+03 2.116838134765625000e+03 1.835992279052734375e+02 7.753693389892578125e+01 3.589911270141601562e+01
8.354749023437500000e+03 2.082281982421875000e+03 1.620093231201171875e+02 6.282496261596679688e+01 3.674305725097656250e+01
8.355999023437500000e+03 2.108085449218750000e+03 1.686153259277343750e+02 7.073471832275390625e+01 3.617635726928710938e+01
8.357249023437500000e+03 2.074885986328125000e+03 1.627258605957031250e+02 6.829993438720703125e+01 3.573028182983398438e+01
8.358499023437500000e+03 2.031842407226562500e+03 1.703809509277343750e+02 5.461024093627929688e+01 3.305134582519531250e+01
8.359749023437500000e+03 2.116866455078125000e+03 1.854563140869140625e+02 5.957451248168945312e+01 3.173654937744140625e+01
8.360999023437500000e+03 2.081465087890625000e+03 1.681063232421875000e+02 5.968312835693359375e+01 3.810122680664062500e+01
8.362249023437500000e+03 2.121512939453125000e+03 1.695428924560546875e+02 5.795847702026367188e+01 2.559748268127441406e+01
8.363499023437500000e+03 2.201067382812500000e+03 1.900301208496093750e+02 5.488471603393554688e+01 3.152012252807617188e+01
8.364749023437500000e+03 2.147304199218750000e+03 1.720589752197265625e+02 6.456166839599609375e+01 3.034518051147460938e+01
8.365999023437500000e+03 2.180611816406250000e+03 1.812382812500000000e+02 6.321047210693359375e+01 3.051531028747558594e+01
8.367249023437500000e+03 2.140138916015625000e+03 1.692417907714843750e+02 6.866694641113281250e+01 2.866594886779785156e+01
8.368499023437500000e+03 2.156759765625000000e+03 1.710919494628906250e+02 6.438448333740234375e+01 2.723535537719726562e+01
8.369749023437500000e+03 2.118122314453125000e+03 1.762410583496093750e+02 5.855934143066406250e+01 3.037784385681152344e+01
8.370999023437500000e+03 2.185114501953125000e+03 1.706957550048828125e+02 6.507833099365234375e+01 3.277228927612304688e+01
8.372249023437500000e+03 2.162918212890625000e+03 1.621269531250000000e+02 6.639136505126953125e+01 2.772385406494140625e+01
8.373499023437500000e+03 2.139310546875000000e+03 1.664262084960937500e+02 6.739939880371093750e+01 2.220798873901367188e+01
8.374749023437500000e+03 2.148725830078125000e+03 1.705739593505859375e+02 6.073299789428710938e+01 3.457129287719726562e+01
8.375999023437500000e+03 2.108046142578125000e+03 1.672712402343750000e+02 6.126419067382812500e+01 2.655775070190429688e+01
8.377249023437500000e+03 2.121380859375000000e+03 1.603290252685546875e+02 5.941017913818359375e+01 3.373315811157226562e+01
8.378499023437500000e+03 2.114284667968750000e+03 1.595910949707031250e+02 5.366489791870117188e+01 2.544778442382812500e+01
8.379749023437500000e+03 2.114525634765625000e+03 1.683693389892578125e+02 5.874653244018554688e+01 3.381047058105468750e+01
8.380999023437500000e+03 2.115957763671875000e+03 1.816004180908203125e+02 5.780709457397460938e+01 1.698815345764160156e+01
8.382249023437500000e+03 2.117571777343750000e+03 1.904157867431640625e+02 5.628028869628906250e+01 4.825651931762695312e+01
8.383499023437500000e+03 2.138292724609375000e+03 1.679230499267578125e+02 6.106116867065429688e+01 3.199362373352050781e+01
8.384749023437500000e+03 2.115072265625000000e+03 1.693406829833984375e+02 5.912952041625976562e+01 3.360263824462890625e+01
8.385999023437500000e+03 2.103777587890625000e+03 1.633801879882812500e+02 5.711712646484375000e+01 3.185206794738769531e+01
8.387249023437500000e+03 2.095838623046875000e+03 1.655094146728515625e+02 6.294229507446289062e+01 3.405647659301757812e+01
8.388499023437500000e+03 2.078387939453125000e+03 1.734456481933593750e+02 6.280138397216796875e+01 4.035082244873046875e+01
8.389749023437500000e+03 2.054435791015625000e+03 1.606139221191406250e+02 5.952701568603515625e+01 3.898172760009765625e+01
8.390999023437500000e+03 2.092879394531250000e+03 1.629194946289062500e+02 5.558156204223632812e+01 3.041564941406250000e+01
8.392249023437500000e+03 2.101645996093750000e+03 1.690638885498046875e+02 5.711587905883789062e+01 3.135885620117187500e+01
8.393499023437500000e+03 2.107752685546875000e+03 1.687760772705078125e+02 5.447557830810546875e+01 3.229799652099609375e+01
8.394749023437500000e+03 2.085933105468750000e+03 1.683921051025390625e+02 5.303395080566406250e+01 3.005678558349609375e+01
8.395999023437500000e+03 2.099885986328125000e+03 1.626274414062500000e+02 5.123837280273437500e+01 1.633869171142578125e+01
8.397249023437500000e+03 2.095736816406250000e+03 1.859577484130859375e+02 6.185953903198242188e+01 3.300601577758789062e+01
8.398499023437500000e+03 2.100826171875000000e+03 2.014827117919921875e+02 7.593013000488281250e+01 3.154898834228515625e+01
8.399749023437500000e+03 2.037424682617187500e+03 1.789977569580078125e+02 7.142841339111328125e+01 4.549937438964843750e+01
8.400999023437500000e+03 2.085672851562500000e+03 1.478695220947265625e+02 4.877260589599609375e+01 2.501021385192871094e+01
8.402249023437500000e+03 2.109048583984375000e+03 1.629527893066406250e+02 5.785506057739257812e+01 2.825040626525878906e+01
8.403499023437500000e+03 2.122508544921875000e+03 1.665610351562500000e+02 6.179358673095703125e+01 2.848118400573730469e+01
8.404749023437500000e+03 2.111758300781250000e+03 1.683543243408203125e+02 5.851477432250976562e+01 2.900888061523437500e+01
8.405999023437500000e+03 2.087568603515625000e+03 1.611007843017578125e+02 6.584868621826171875e+01 4.318818283081054688e+01
8.407249023437500000e+03 2.140809326171875000e+03 1.648426666259765625e+02 6.316148376464843750e+01 3.420506286621093750e+01
8.408499023437500000e+03 2.109318359375000000e+03 1.857889251708984375e+02 5.970259475708007812e+01 2.825974273681640625e+01
8.409749023437500000e+03 2.144510498046875000e+03 1.772810516357421875e+02 5.559441757202148438e+01 2.896287345886230469e+01
8.410999023437500000e+03 2.132574951171875000e+03 1.635645904541015625e+02 5.618466949462890625e+01 2.967180252075195312e+01
8.412249023437500000e+03 2.125739990234375000e+03 1.577089843750000000e+02 5.304380035400390625e+01 2.219329261779785156e+01
8.413499023437500000e+03 2.169233886718750000e+03 1.633811187744140625e+02 5.195676422119140625e+01 3.689459609985351562e+01
8.414749023437500000e+03 2.090031005859375000e+03 1.843282165527343750e+02 7.370836639404296875e+01 4.310289764404296875e+01
8.415999023437500000e+03 2.112840087890625000e+03 1.621499176025390625e+02 6.445412445068359375e+01 5.457002639770507812e+01
8.417249023437500000e+03 2.095971923828125000e+03 1.580153808593750000e+02 5.837288665771484375e+01 2.855393981933593750e+01
8.418499023437500000e+03 2.151357666015625000e+03 1.636227874755859375e+02 6.149505996704101562e+01 3.201542663574218750e+01
8.419749023437500000e+03 2.151643310546875000e+03 1.580043792724609375e+02 6.712870025634765625e+01 3.126814460754394531e+01
8.420999023437500000e+03 2.113204101562500000e+03 1.764378967285156250e+02 6.031039047241210938e+01 2.672112846374511719e+01
8.422249023437500000e+03 2.100987792968750000e+03 1.727901153564453125e+02 6.761358642578125000e+01 3.035479927062988281e+01
8.423499023437500000e+03 2.143407958984375000e+03 1.635897064208984375e+02 5.405973815917968750e+01 3.019637680053710938e+01
8.424749023437500000e+03 2.089258300781250000e+03 1.619861755371093750e+02 5.795981597900390625e+01 2.899647712707519531e+01
8.425999023437500000e+03 2.136755615234375000e+03 1.580945892333984375e+02 5.349668502807617188e+01 2.687847709655761719e+01
8.427249023437500000e+03 2.142550048828125000e+03 1.704796905517578125e+02 5.779053878784179688e+01 3.054721832275390625e+01
8.428499023437500000e+03 2.099925781250000000e+03 1.851427154541015625e+02 3.484743499755859375e+01 4.170441436767578125e+01
8.429749023437500000e+03 2.108740478515625000e+03 2.263707885742187500e+02 4.960298156738281250e+01 3.521720504760742188e+01
8.430999023437500000e+03 2.120134033203125000e+03 1.599824676513671875e+02 8.808383941650390625e+01 4.120922088623046875e+01
8.432249023437500000e+03 2.063937744140625000e+03 1.586276702880859375e+02 6.253948593139648438e+01 3.984469223022460938e+01
8.433499023437500000e+03 2.092377197265625000e+03 1.608507537841796875e+02 6.651924133300781250e+01 2.740436744689941406e+01
8.434749023437500000e+03 2.026035888671875000e+03 1.785496826171875000e+02 5.766997146606445312e+01 3.251947021484375000e+01
8.435999023437500000e+03 2.063278564453125000e+03 1.615838165283203125e+02 5.709899139404296875e+01 2.216111373901367188e+01
8.437249023437500000e+03 2.056279296875000000e+03 1.578568572998046875e+02 6.124934768676757812e+01 2.497524261474609375e+01
8.438499023437500000e+03 2.056532714843750000e+03 1.649668426513671875e+02 5.640239715576171875e+01 2.792339134216308594e+01
8.439749023437500000e+03 2.102425537109375000e+03 1.674243316650390625e+02 5.613366317749023438e+01 2.951264190673828125e+01
8.440999023437500000e+03 2.137679199218750000e+03 1.663391723632812500e+02 5.871903610229492188e+01 3.029685401916503906e+01
8.442249023437500000e+03 2.122197998046875000e+03 1.697067718505859375e+02 6.530661773681640625e+01 3.110713386535644531e+01
8.443499023437500000e+03 2.090562744140625000e+03 1.578336944580078125e+02 6.077553939819335938e+01 2.676944351196289062e+01
8.444749023437500000e+03 2.061357177734375000e+03 1.765125122070312500e+02 6.823994445800781250e+01 2.530725669860839844e+01
8.445999023437500000e+03 2.115899902343750000e+03 1.456938781738281250e+02 6.461612701416015625e+01 2.614718055725097656e+01
8.447249023437500000e+03 2.123510253906250000e+03 1.632386016845703125e+02 6.061401367187500000e+01 3.107327461242675781e+01
8.448499023437500000e+03 2.145856933593750000e+03 1.651307373046875000e+02 5.895964813232421875e+01 2.894268798828125000e+01
8.449749023437500000e+03 2.168188720703125000e+03 1.684626922607421875e+02 5.790073013305664062e+01 2.958058357238769531e+01
8.450999023437500000e+03 2.160168945312500000e+03 1.757645416259765625e+02 6.816748809814453125e+01 3.583905792236328125e+01
8.452249023437500000e+03 2.167634277343750000e+03 1.856646118164062500e+02 4.822763061523437500e+01 4.156849670410156250e+01
8.453499023437500000e+03 2.123516845703125000e+03 1.584614715576171875e+02 6.174274826049804688e+01 4.223150634765625000e+01
8.454749023437500000e+03 2.164531250000000000e+03 1.682238006591796875e+02 5.484375381469726562e+01 4.011947250366210938e+01
8.455999023437500000e+03 2.109920410156250000e+03 1.771841125488281250e+02 5.794207000732421875e+01 3.738562774658203125e+01
8.457249023437500000e+03 2.147943359375000000e+03 1.722476501464843750e+02 6.529500579833984375e+01 2.821812248229980469e+01
8.458499023437500000e+03 2.168829101562500000e+03 1.850316772460937500e+02 6.513387298583984375e+01 2.666057586669921875e+01
8.459749023437500000e+03 2.166955566406250000e+03 1.752498016357421875e+02 6.153739166259765625e+01 2.440480995178222656e+01
8.460999023437500000e+03 2.124572753906250000e+03 1.608108825683593750e+02 6.005802536010742188e+01 3.200040817260742188e+01
8.462249023437500000e+03 2.179262695312500000e+03 1.526239318847656250e+02 5.761029052734375000e+01 3.149308586120605469e+01
8.463499023437500000e+03 2.190776611328125000e+03 1.861359405517578125e+02 7.189030456542968750e+01 4.445137023925781250e+01
8.464749023437500000e+03 2.128555664062500000e+03 1.825362396240234375e+02 4.342916107177734375e+01 3.139521980285644531e+01
8.465999023437500000e+03 2.065574462890625000e+03 1.502891693115234375e+02 7.173600769042968750e+01 1.773855018615722656e+01
8.467249023437500000e+03 2.141437255859375000e+03 1.838301086425781250e+02 6.282499313354492188e+01 4.477931594848632812e+01
8.468499023437500000e+03 2.111737792968750000e+03 1.610240631103515625e+02 6.407666778564453125e+01 3.135227203369140625e+01
8.469749023437500000e+03 2.131210693359375000e+03 1.615737304687500000e+02 6.651361083984375000e+01 2.630547142028808594e+01
8.470999023437500000e+03 2.097796142578125000e+03 1.629747467041015625e+02 5.842198944091796875e+01 3.421604156494140625e+01
8.472249023437500000e+03 2.116650390625000000e+03 1.820301971435546875e+02 5.681209564208984375e+01 2.954721260070800781e+01
8.473499023437500000e+03 2.103582519531250000e+03 1.683528900146484375e+02 6.536689758300781250e+01 3.346580123901367188e+01
8.474749023437500000e+03 2.096524169921875000e+03 1.589536895751953125e+02 6.738865661621093750e+01 3.453303909301757812e+01
8.475999023437500000e+03 2.099413330078125000e+03 1.576615600585937500e+02 5.383393859863281250e+01 3.222028350830078125e+01
8.477249023437500000e+03 2.099859130859375000e+03 1.489991302490234375e+02 6.053646469116210938e+01 2.995048904418945312e+01
8.478499023437500000e+03 2.071802978515625000e+03 1.705453491210937500e+02 5.490030288696289062e+01 2.898904609680175781e+01
8.479749023437500000e+03 2.100734619140625000e+03 1.647458648681640625e+02 5.394830322265625000e+01 2.979813385009765625e+01
8.480999023437500000e+03 2.093488037109375000e+03 1.671212921142578125e+02 6.128764343261718750e+01 2.907473182678222656e+01
8.482249023437500000e+03 2.068745117187500000e+03 1.649076690673828125e+02 6.695081329345703125e+01 3.244060516357421875e+01
8.483499023437500000e+03 2.060132812500000000e+03 1.640766601562500000e+02 5.385562896728515625e+01 3.409246063232421875e+01
8.484749023437500000e+03 2.081455566406250000e+03 1.623807220458984375e+02 5.944198226928710938e+01 2.949453353881835938e+01
8.485999023437500000e+03 2.008529418945312500e+03 1.662055511474609375e+02 6.269789505004882812e+01 3.289130783081054688e+01
8.487249023437500000e+03 1.994732421875000000e+03 1.649051666259765625e+02 6.415123748779296875e+01 2.917302322387695312e+01
8.488499023437500000e+03 2.027861572265625000e+03 1.564926910400390625e+02 5.732567596435546875e+01 3.208042907714843750e+01
8.489749023437500000e+03 2.013455932617187500e+03 1.557529602050781250e+02 5.073826217651367188e+01 2.777542686462402344e+01
8.490999023437500000e+03 2.035456298828125000e+03 1.503746185302734375e+02 5.571445083618164062e+01 3.556715393066406250e+01
8.492249023437500000e+03 2.047852905273437500e+03 1.649606323242187500e+02 5.645092773437500000e+01 2.579574203491210938e+01
8.493499023437500000e+03 2.013179443359375000e+03 1.800459289550781250e+02 6.469062805175781250e+01 4.864480590820312500e+01
8.494749023437500000e+03 2.063738525390625000e+03 1.703850097656250000e+02 6.285234069824218750e+01 2.972475242614746094e+01
8.495999023437500000e+03 2.066420410156250000e+03 1.612002563476562500e+02 5.396768188476562500e+01 2.585584259033203125e+01
8.497249023437500000e+03 2.043127319335937500e+03 1.539268646240234375e+02 6.039406204223632812e+01 3.276431274414062500e+01
8.498499023437500000e+03 2.037905395507812500e+03 1.637081604003906250e+02 5.418277740478515625e+01 2.782806968688964844e+01
8.499749023437500000e+03 2.011285034179687500e+03 1.585169982910156250e+02 5.471882247924804688e+01 3.016617774963378906e+01
8.500999023437500000e+03 2.055530517578125000e+03 1.673123016357421875e+02 5.893104171752929688e+01 3.063506317138671875e+01
8.502249023437500000e+03 2.106093017578125000e+03 1.677246704101562500e+02 4.830404663085937500e+01 2.746569442749023438e+01
8.503499023437500000e+03 2.091987792968750000e+03 1.695813293457031250e+02 5.726309585571289062e+01 3.453146743774414062e+01
8.504749023437500000e+03 2.019447387695312500e+03 1.784119873046875000e+02 7.312850189208984375e+01 4.997933578491210938e+01
8.505999023437500000e+03 2.047473876953125000e+03 1.495961608886718750e+02 6.004305648803710938e+01 3.022203636169433594e+01
8.507249023437500000e+03 2.054166259765625000e+03 1.675370635986328125e+02 6.652490234375000000e+01 2.925244522094726562e+01
